CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
782437008.0,41.0,F,3.0,College,Married,Unknown,Blue,35.0,6.0,2.0,4.0,2255.0,1769.0,486.0,0.767,4717.0,83.0,0.804,0.784,Existing Customer
718808883.0,55.0,F,2.0,Graduate,Single,Less than $40K,Silver,47.0,3.0,3.0,1.0,13565.0,0.0,13565.0,0.56,3705.0,69.0,0.917,0.0,Existing Customer
716624133.0,56.0,M,1.0,Unknown,Married,$80K - $120K,Blue,36.0,6.0,1.0,3.0,12786.0,1880.0,10906.0,0.702,1205.0,19.0,0.462,0.147,Existing Customer
713854608.0,62.0,M,1.0,Uneducated,Married,$60K - $80K,Blue,36.0,6.0,3.0,3.0,9521.0,1669.0,7852.0,1.308,2444.0,63.0,0.4,0.175,Existing Customer
713166333.0,38.0,F,2.0,High School,Married,Unknown,Blue,27.0,5.0,2.0,1.0,14831.0,1302.0,13529.0,0.916,4467.0,73.0,0.698,0.088,Existing Customer
713424108.0,37.0,M,1.0,Graduate,Single,$60K - $80K,Blue,27.0,4.0,1.0,3.0,4288.0,2349.0,1939.0,0.718,2591.0,57.0,0.541,0.548,Existing Customer
717640083.0,59.0,M,1.0,High School,Married,$60K - $80K,Blue,36.0,3.0,2.0,3.0,6705.0,0.0,6705.0,0.749,731.0,18.0,0.5,0.0,Attrited Customer
716705433.0,62.0,F,1.0,Uneducated,Unknown,Less than $40K,Silver,36.0,6.0,1.0,3.0,12590.0,931.0,11659.0,1.068,4182.0,78.0,0.696,0.074,Existing Customer
789513858.0,43.0,M,3.0,Unknown,Married,$40K - $60K,Blue,35.0,2.0,2.0,3.0,1438.3,0.0,1438.3,0.694,891.0,28.0,0.4,0.0,Attrited Customer
715517733.0,46.0,F,3.0,High School,Single,Less than $40K,Silver,39.0,1.0,0.0,4.0,13092.0,1962.0,11130.0,0.686,936.0,25.0,0.25,0.15,Attrited Customer
715217733.0,33.0,F,2.0,High School,Single,Unknown,Blue,25.0,5.0,1.0,4.0,11922.0,792.0,11130.0,0.667,2154.0,61.0,0.525,0.066,Existing Customer
719334408.0,42.0,F,3.0,Post-Graduate,Married,Less than $40K,Blue,36.0,,3.0,1.0,4959.0,,3476.0,0.902,4286.0,71.0,0.614,0.299,Existing Customer
720169383.0,52.0,F,2.0,College,Married,$40K - $60K,Blue,41.0,3.0,1.0,1.0,3224.0,2111.0,1113.0,0.601,3707.0,74.0,0.682,0.655,Existing Customer
713492583.0,34.0,F,2.0,Graduate,Married,Less than $40K,Blue,29.0,5.0,2.0,2.0,5845.0,0.0,5845.0,0.504,2308.0,35.0,0.591,0.0,Attrited Customer
708600033.0,46.0,M,2.0,Graduate,Married,$40K - $60K,Blue,39.0,4.0,3.0,1.0,1610.0,0.0,1610.0,0.689,4958.0,87.0,0.776,0.0,Existing Customer
715989108.0,52.0,M,3.0,Unknown,Single,$80K - $120K,Blue,42.0,3.0,3.0,3.0,27514.0,1834.0,25680.0,0.769,12841.0,100.0,0.786,0.067,Existing Customer
715901508.0,35.0,M,1.0,High School,Married,$80K - $120K,Blue,25.0,6.0,1.0,2.0,23991.0,2307.0,21684.0,0.912,1843.0,43.0,0.72,0.096,Existing Customer
720086358.0,58.0,M,2.0,Doctorate,Married,$120K +,Blue,48.0,2.0,3.0,1.0,12648.0,1604.0,11044.0,0.719,14465.0,125.0,0.712,0.127,Existing Customer
714672933.0,52.0,F,3.0,Graduate,Married,$40K - $60K,Blue,36.0,6.0,4.0,2.0,3143.0,2268.0,875.0,0.801,4417.0,84.0,0.68,0.722,Existing Customer
771067308.0,38.0,F,3.0,High School,Single,$40K - $60K,Blue,25.0,1.0,1.0,2.0,3040.0,1908.0,1132.0,0.758,5616.0,73.0,0.659,0.628,Existing Customer
771464808.0,35.0,F,2.0,Graduate,Single,,Blue,,6.0,3.0,3.0,2317.0,1301.0,,0.925,4161.0,71.0,1.219,0.562,Existing Customer
781110408.0,39.0,F,,High School,Single,Less than $40K,Blue,23.0,5.0,3.0,2.0,3279.0,0.0,3279.0,0.765,5048.0,75.0,0.923,0.0,Existing Customer
716948283.0,58.0,M,1.0,College,Single,$80K - $120K,Blue,49.0,3.0,3.0,2.0,9890.0,0.0,9890.0,0.653,3497.0,69.0,0.683,0.0,Existing Customer
789637308.0,45.0,F,2.0,College,Divorced,$40K - $60K,Blue,39.0,4.0,3.0,4.0,3076.0,0.0,3076.0,0.734,2580.0,50.0,0.429,0.0,Attrited Customer
708208758.0,53.0,M,1.0,Graduate,Single,$80K - $120K,Blue,45.0,6.0,3.0,2.0,1826.0,883.0,943.0,0.953,2199.0,48.0,1.0,0.484,Existing Customer
711994458.0,47.0,F,4.0,High School,Married,Unknown,Blue,39.0,,4.0,0.0,1537.0,0.0,,,4234.0,75.0,0.786,0.0,Existing Customer
721379433.0,44.0,M,4.0,Graduate,Married,$60K - $80K,Blue,28.0,6.0,2.0,3.0,11338.0,0.0,11338.0,0.695,1227.0,24.0,0.5,0.0,Existing Customer
711298458.0,39.0,F,3.0,Unknown,Married,Less than $40K,Blue,26.0,5.0,2.0,5.0,2190.0,0.0,2190.0,0.691,2338.0,40.0,0.6,0.0,Attrited Customer
818908833.0,46.0,M,3.0,Graduate,Married,$40K - $60K,Blue,41.0,5.0,2.0,2.0,2564.0,0.0,2564.0,1.026,2038.0,45.0,0.364,0.0,Existing Customer
711638658.0,,M,4.0,High School,Single,$40K - $60K,Blue,25.0,4.0,1.0,1.0,8650.0,1929.0,6721.0,0.777,2878.0,63.0,1.032,0.223,Existing Customer
718373658.0,41.0,M,3.0,College,Single,$60K - $80K,Blue,28.0,6.0,3.0,0.0,5841.0,2463.0,3378.0,1.047,3817.0,81.0,0.761,0.422,Existing Customer
708668283.0,39.0,M,2.0,Graduate,Married,$80K - $120K,Blue,22.0,5.0,4.0,2.0,5140.0,2517.0,2623.0,0.876,1842.0,36.0,0.714,0.49,Existing Customer
721361433.0,51.0,F,3.0,Graduate,Married,Unknown,Blue,37.0,6.0,1.0,1.0,4502.0,1785.0,2717.0,1.014,4469.0,87.0,0.812,0.396,Existing Customer
712237458.0,47.0,M,3.0,Unknown,,$120K +,Blue,28.0,3.0,2.0,2.0,11629.0,802.0,10827.0,0.912,3752.0,78.0,0.902,0.069,Existing Customer
719885883.0,53.0,M,3.0,College,Single,$120K +,Blue,36.0,6.0,2.0,0.0,34516.0,1901.0,32615.0,0.914,1497.0,43.0,1.15,0.055,Existing Customer
719373558.0,42.0,F,3.0,Unknown,Single,Less than $40K,Blue,36.0,6.0,1.0,1.0,6275.0,0.0,6275.0,0.79,4308.0,75.0,0.786,0.0,Existing Customer
712557708.0,35.0,M,1.0,High School,Married,$60K - $80K,Blue,21.0,5.0,2.0,2.0,6391.0,2317.0,4074.0,0.831,2274.0,61.0,1.033,0.363,Existing Customer
711904008.0,40.0,M,4.0,High School,Married,$60K - $80K,Blue,36.0,4.0,3.0,5.0,5869.0,0.0,5869.0,0.642,2203.0,41.0,0.519,0.0,Attrited Customer
712285908.0,60.0,F,1.0,High School,Single,Less than $40K,Blue,49.0,5.0,4.0,1.0,2481.0,1925.0,556.0,0.723,5228.0,73.0,0.78,0.776,Existing Customer
713869083.0,56.0,M,2.0,High School,Married,$80K - $120K,Blue,43.0,2.0,2.0,1.0,29394.0,1002.0,28392.0,0.935,14901.0,92.0,0.673,0.034,Existing Customer
712340733.0,42.0,F,2.0,Graduate,Unknown,Unknown,Blue,34.0,5.0,2.0,2.0,19373.0,1142.0,18231.0,0.655,1792.0,48.0,0.455,0.059,Existing Customer
713632983.0,43.0,M,4.0,High School,,$80K - $120K,Blue,,2.0,3.0,2.0,10588.0,503.0,10085.0,0.918,7886.0,70.0,0.75,,Attrited Customer
716968683.0,46.0,F,5.0,High School,Single,Unknown,Blue,38.0,2.0,2.0,3.0,11287.0,1513.0,9774.0,0.672,5157.0,72.0,0.946,0.134,Existing Customer
805543158.0,52.0,M,3.0,Graduate,Married,$120K +,Blue,47.0,5.0,3.0,3.0,11086.0,2207.0,8879.0,0.869,1523.0,40.0,1.105,0.199,Existing Customer
719459358.0,52.0,M,1.0,Doctorate,Married,$120K +,Blue,41.0,4.0,2.0,2.0,33864.0,989.0,32875.0,1.219,1751.0,48.0,0.92,0.029,Existing Customer
713064783.0,60.0,F,1.0,Unknown,Unknown,$40K - $60K,Blue,48.0,3.0,3.0,4.0,5362.0,2057.0,3305.0,0.763,4205.0,83.0,0.766,0.384,Existing Customer
721057758.0,61.0,F,1.0,Unknown,Married,Unknown,Blue,47.0,,2.0,3.0,1438.3,0.0,1438.3,,1449.0,27.0,1.455,0.0,Existing Customer
717960033.0,52.0,F,1.0,Graduate,Single,Less than $40K,Blue,44.0,6.0,3.0,1.0,2484.0,1495.0,989.0,0.922,4084.0,86.0,0.536,0.602,Existing Customer
713692683.0,41.0,M,2.0,Uneducated,Married,$60K - $80K,Blue,13.0,4.0,2.0,2.0,2243.0,1944.0,299.0,0.942,3216.0,77.0,0.674,0.867,Existing Customer
717334233.0,54.0,F,1.0,Uneducated,Single,$40K - $60K,Blue,,1.0,3.0,2.0,9525.0,2517.0,7008.0,0.669,4804.0,79.0,0.881,0.264,Existing Customer
772407333.0,41.0,F,3.0,Unknown,Married,Less than $40K,Blue,30.0,5.0,3.0,3.0,,0.0,1654.0,,,30.0,0.364,0.0,Attrited Customer
716441058.0,45.0,,4.0,High School,Single,Less than $40K,Silver,36.0,2.0,5.0,2.0,14416.0,,14416.0,0.788,13820.0,99.0,0.65,,Existing Customer
778228458.0,52.0,F,3.0,Uneducated,Single,Less than $40K,Blue,42.0,2.0,3.0,3.0,2510.0,1928.0,582.0,1.043,4943.0,70.0,0.489,0.768,Existing Customer
788095158.0,52.0,M,3.0,Uneducated,Married,$80K - $120K,Blue,44.0,3.0,3.0,3.0,11606.0,0.0,11606.0,0.797,2623.0,39.0,0.393,0.0,Attrited Customer
780219483.0,61.0,F,0.0,Graduate,Married,Less than $40K,Blue,51.0,4.0,2.0,1.0,2250.0,1041.0,1209.0,0.678,1339.0,28.0,0.867,0.463,Existing Customer
711020358.0,52.0,F,3.0,Uneducated,Unknown,$40K - $60K,Blue,36.0,5.0,2.0,2.0,2498.0,1650.0,848.0,0.673,4434.0,79.0,0.837,0.661,Existing Customer
719229708.0,41.0,F,1.0,High School,Single,$40K - $60K,Blue,31.0,6.0,3.0,2.0,4969.0,838.0,4131.0,0.591,1489.0,32.0,0.455,0.169,Existing Customer
720807183.0,55.0,M,2.0,Graduate,Single,$80K - $120K,Blue,36.0,3.0,2.0,1.0,15026.0,916.0,14110.0,0.721,3281.0,63.0,0.8,0.061,Existing Customer
709638783.0,50.0,F,1.0,High School,Married,$40K - $60K,Blue,43.0,,3.0,4.0,2961.0,2048.0,913.0,0.913,4056.0,92.0,0.769,0.692,Existing Customer
814219008.0,65.0,M,1.0,Doctorate,Single,$40K - $60K,Blue,56.0,5.0,2.0,2.0,1456.0,867.0,589.0,0.725,3953.0,69.0,0.725,0.595,Existing Customer
714506583.0,48.0,F,,Graduate,Unknown,Less than $40K,Blue,,4.0,3.0,,1438.3,0.0,1438.3,0.647,4601.0,78.0,0.625,0.0,Existing Customer
788595183.0,42.0,M,2.0,Graduate,Single,$40K - $60K,Blue,36.0,1.0,1.0,3.0,1438.3,686.0,752.3,0.68,,80.0,0.86,0.477,Existing Customer
797150733.0,44.0,M,3.0,Unknown,Single,$40K - $60K,Blue,38.0,5.0,2.0,2.0,1643.0,0.0,1643.0,0.6,1754.0,39.0,0.56,0.0,Attrited Customer
711864783.0,61.0,M,1.0,Uneducated,Single,$60K - $80K,Blue,46.0,5.0,3.0,2.0,2201.0,1138.0,1063.0,0.675,1199.0,32.0,0.6,0.517,Existing Customer
779257233.0,47.0,M,2.0,Uneducated,Single,$120K +,Blue,29.0,2.0,3.0,2.0,28852.0,1974.0,26878.0,0.713,7432.0,90.0,0.607,0.068,Existing Customer
719157933.0,51.0,M,2.0,Uneducated,Married,$120K +,Blue,40.0,1.0,3.0,1.0,10984.0,1429.0,9555.0,0.751,7850.0,85.0,0.635,0.13,Existing Customer
717711108.0,43.0,F,3.0,Unknown,Married,Less than $40K,Blue,27.0,1.0,2.0,2.0,3541.0,1042.0,2499.0,0.774,14511.0,123.0,0.708,0.294,Existing Customer
712080333.0,46.0,M,2.0,High School,Divorced,$120K +,Blue,34.0,3.0,2.0,4.0,3659.0,1381.0,2278.0,0.669,16252.0,112.0,0.623,0.377,Existing Customer
715225458.0,56.0,F,1.0,,Married,Less than $40K,Blue,36.0,6.0,3.0,4.0,5991.0,1993.0,3998.0,0.673,1867.0,53.0,0.767,0.333,Existing Customer
714523383.0,43.0,F,3.0,Graduate,Single,$40K - $60K,Blue,33.0,3.0,2.0,2.0,2900.0,2122.0,778.0,0.631,4656.0,59.0,1.458,0.732,Existing Customer
,34.0,M,3.0,College,,$60K - $80K,Blue,23.0,5.0,3.0,2.0,4245.0,1815.0,2430.0,0.846,1534.0,,0.545,0.428,Existing Customer
789241308.0,54.0,F,2.0,Unknown,Unknown,Less than $40K,Blue,39.0,4.0,3.0,3.0,1438.3,0.0,1438.3,0.72,2145.0,41.0,0.519,0.0,Attrited Customer
754599558.0,40.0,F,,College,Single,Less than $40K,Blue,33.0,,3.0,1.0,7207.0,2002.0,,0.828,3825.0,70.0,0.707,0.278,Existing Customer
,51.0,F,0.0,,Single,Less than $40K,Blue,38.0,2.0,2.0,2.0,4132.0,2517.0,1615.0,0.786,13820.0,129.0,0.697,0.609,Existing Customer
712133508.0,41.0,F,,College,,$40K - $60K,Blue,22.0,5.0,0.0,2.0,2577.0,1582.0,995.0,0.697,4734.0,75.0,0.596,0.614,Existing Customer
715742658.0,41.0,F,3.0,Graduate,Unknown,Less than $40K,Blue,13.0,1.0,3.0,2.0,6077.0,1421.0,4656.0,0.739,12489.0,97.0,0.764,0.234,Existing Customer
787849833.0,49.0,M,2.0,High School,Married,$80K - $120K,Blue,40.0,4.0,2.0,0.0,13490.0,1672.0,11818.0,0.799,4205.0,75.0,0.415,0.124,Existing Customer
773448558.0,46.0,M,3.0,Graduate,Divorced,$80K - $120K,Blue,40.0,6.0,3.0,3.0,3673.0,2292.0,1381.0,0.637,1257.0,34.0,0.545,0.624,Existing Customer
713437008.0,40.0,F,3.0,Graduate,Married,Unknown,Blue,25.0,1.0,2.0,3.0,6888.0,1878.0,5010.0,1.059,9038.0,64.0,0.829,0.273,Attrited Customer
713070033.0,56.0,F,2.0,Graduate,Single,,Blue,43.0,5.0,,2.0,1438.3,787.0,651.3,0.737,4830.0,79.0,0.756,0.547,Existing Customer
718186233.0,34.0,F,3.0,Uneducated,Single,Less than $40K,Blue,26.0,4.0,2.0,3.0,,971.0,2263.0,0.79,3989.0,71.0,0.868,0.3,Existing Customer
710560008.0,46.0,F,4.0,High School,Married,Less than $40K,Blue,33.0,1.0,3.0,0.0,1896.0,1738.0,158.0,0.647,4588.0,75.0,0.923,0.917,Existing Customer
785487783.0,59.0,F,1.0,Graduate,Single,$40K - $60K,Blue,53.0,2.0,2.0,0.0,1980.0,1409.0,571.0,0.743,5350.0,96.0,0.714,0.712,Existing Customer
712771233.0,52.0,M,3.0,Unknown,Single,$80K - $120K,Blue,36.0,3.0,4.0,1.0,2516.0,1268.0,1248.0,0.751,4461.0,80.0,0.818,0.504,Existing Customer
816319008.0,52.0,F,2.0,Graduate,Single,Unknown,Blue,47.0,6.0,3.0,3.0,13276.0,1917.0,11359.0,1.075,1901.0,33.0,0.833,0.144,Existing Customer
719797758.0,56.0,F,1.0,,Single,Less than $40K,Blue,36.0,3.0,1.0,1.0,3422.0,,905.0,0.914,4922.0,84.0,0.68,0.736,Existing Customer
720118908.0,26.0,M,0.0,,Married,Less than $40K,Blue,36.0,5.0,2.0,4.0,9916.0,0.0,9916.0,0.793,3477.0,65.0,0.667,0.0,Existing Customer
802087683.0,32.0,M,0.0,Post-Graduate,Married,$60K - $80K,Blue,26.0,6.0,2.0,3.0,5478.0,1491.0,3987.0,1.304,2456.0,55.0,0.571,0.272,Existing Customer
811970808.0,53.0,F,0.0,Graduate,Single,Less than $40K,Blue,48.0,4.0,3.0,3.0,5972.0,1885.0,4087.0,0.973,3491.0,65.0,0.711,0.316,Existing Customer
713827383.0,65.0,F,1.0,High School,Married,Less than $40K,Blue,36.0,3.0,2.0,0.0,3198.0,2493.0,705.0,0.665,1936.0,44.0,1.316,0.78,Existing Customer
713195808.0,37.0,F,3.0,High School,Married,Unknown,Blue,36.0,6.0,3.0,,11948.0,1281.0,10667.0,1.159,2792.0,51.0,0.889,0.107,Existing Customer
711082908.0,44.0,M,4.0,Uneducated,Single,$80K - $120K,Blue,31.0,3.0,2.0,3.0,19719.0,1303.0,18416.0,0.91,8385.0,97.0,0.565,,Existing Customer
788832033.0,35.0,M,2.0,High School,Unknown,$40K - $60K,Blue,19.0,4.0,3.0,3.0,8599.0,938.0,7661.0,0.537,3015.0,64.0,0.73,0.109,Existing Customer
718772133.0,56.0,M,3.0,Graduate,Married,$80K - $120K,Blue,47.0,6.0,3.0,3.0,10230.0,1082.0,9148.0,0.658,1484.0,34.0,0.545,0.106,Existing Customer
712238958.0,45.0,M,4.0,Graduate,Married,Less than $40K,Blue,36.0,1.0,2.0,3.0,7231.0,1047.0,6184.0,0.947,15571.0,115.0,0.797,0.145,Existing Customer
769438608.0,48.0,F,1.0,Graduate,Married,Less than $40K,Blue,42.0,3.0,3.0,2.0,1942.0,860.0,1082.0,0.708,2522.0,42.0,0.312,0.443,Attrited Customer
712064358.0,38.0,M,1.0,Graduate,Married,$60K - $80K,Blue,36.0,6.0,3.0,4.0,2507.0,1544.0,963.0,0.906,1999.0,34.0,0.789,0.616,Existing Customer
768712383.0,51.0,M,5.0,Graduate,Divorced,$120K +,Blue,45.0,6.0,3.0,6.0,34516.0,0.0,34516.0,0.757,8173.0,91.0,1.022,0.0,Attrited Customer
789983133.0,31.0,M,2.0,Graduate,Unknown,$80K - $120K,Silver,22.0,2.0,3.0,2.0,34516.0,1780.0,32736.0,0.839,14185.0,98.0,0.69,0.052,Existing Customer
715627833.0,48.0,M,3.0,High School,Married,$60K - $80K,Gold,37.0,6.0,2.0,0.0,34516.0,1948.0,32568.0,0.666,4539.0,75.0,0.705,0.056,Existing Customer
712542258.0,47.0,F,5.0,Unknown,Married,Less than $40K,Blue,40.0,5.0,1.0,3.0,2950.0,2000.0,950.0,0.882,4742.0,79.0,0.837,0.678,Existing Customer
717241233.0,60.0,F,1.0,Unknown,Single,Less than $40K,Blue,51.0,3.0,3.0,3.0,6089.0,1341.0,4748.0,0.757,14112.0,123.0,0.809,0.22,Existing Customer
767114958.0,,M,0.0,Uneducated,Single,Less than $40K,Blue,56.0,4.0,2.0,2.0,3226.0,2073.0,,1.035,3250.0,70.0,0.591,0.643,Existing Customer
720761208.0,59.0,M,1.0,College,Single,$120K +,Blue,47.0,2.0,4.0,2.0,4789.0,357.0,4432.0,0.798,2496.0,41.0,0.64,0.075,Attrited Customer
799253808.0,42.0,M,3.0,High School,Married,$80K - $120K,Silver,36.0,5.0,2.0,3.0,34516.0,1294.0,33222.0,0.679,13845.0,120.0,0.791,0.037,Existing Customer
817382958.0,47.0,F,3.0,High School,Single,Less than $40K,Blue,31.0,5.0,1.0,3.0,2317.0,0.0,2317.0,0.57,4894.0,89.0,0.854,0.0,Existing Customer
720254883.0,65.0,F,0.0,High School,Married,$40K - $60K,Blue,46.0,6.0,1.0,3.0,5877.0,1697.0,4180.0,1.058,2494.0,58.0,0.706,0.289,Existing Customer
808292958.0,26.0,M,0.0,Graduate,Single,Less than $40K,Blue,,6.0,2.0,3.0,1438.3,495.0,,1.062,2546.0,40.0,0.333,0.344,Existing Customer
713121408.0,38.0,,3.0,College,Married,$80K - $120K,Blue,,5.0,3.0,2.0,3976.0,1667.0,2309.0,0.929,4372.0,69.0,0.683,0.419,Existing Customer
710162133.0,41.0,M,4.0,Graduate,Married,$80K - $120K,Blue,36.0,1.0,3.0,6.0,4725.0,1253.0,3472.0,1.008,9134.0,77.0,0.974,0.265,Attrited Customer
712727283.0,55.0,M,1.0,Graduate,Married,$60K - $80K,Blue,36.0,4.0,2.0,3.0,4666.0,1275.0,3391.0,0.397,1281.0,28.0,0.75,0.273,Existing Customer
827691858.0,46.0,,3.0,College,Single,Less than $40K,Blue,42.0,3.0,2.0,4.0,7616.0,1251.0,,0.581,2006.0,52.0,0.405,0.164,Existing Customer
818280108.0,43.0,F,4.0,High School,Single,,Blue,38.0,1.0,,1.0,1820.0,0.0,1820.0,0.708,7714.0,91.0,0.596,0.0,Existing Customer
716930133.0,43.0,F,3.0,High School,Unknown,Less than $40K,Blue,36.0,3.0,3.0,2.0,1824.0,0.0,,,4594.0,86.0,0.654,,Existing Customer
712770408.0,42.0,F,2.0,,,Less than $40K,Blue,36.0,6.0,3.0,2.0,3413.0,0.0,3413.0,,2285.0,40.0,0.429,0.0,Attrited Customer
711146358.0,39.0,F,1.0,Graduate,Married,Unknown,Blue,29.0,4.0,3.0,2.0,3358.0,1758.0,1600.0,0.723,1759.0,33.0,0.737,0.524,Existing Customer
710706558.0,51.0,F,4.0,Graduate,Single,Less than $40K,Blue,42.0,3.0,1.0,3.0,2680.0,1753.0,927.0,0.32,,33.0,0.571,0.654,Existing Customer
,38.0,M,1.0,Doctorate,Single,$80K - $120K,Silver,29.0,6.0,3.0,3.0,34516.0,1435.0,33081.0,1.13,4238.0,85.0,0.809,0.042,Existing Customer
716019333.0,65.0,F,0.0,Unknown,Single,Less than $40K,Blue,56.0,6.0,3.0,3.0,2279.0,1789.0,490.0,0.865,4091.0,82.0,0.907,0.785,Existing Customer
773257233.0,46.0,F,4.0,Unknown,Single,Less than $40K,Blue,39.0,4.0,2.0,3.0,7128.0,1457.0,5671.0,0.553,3534.0,70.0,0.591,0.204,Existing Customer
720054183.0,41.0,F,2.0,Graduate,Single,$40K - $60K,Blue,25.0,4.0,2.0,2.0,2768.0,2228.0,540.0,0.864,5112.0,86.0,0.87,0.805,Existing Customer
737921733.0,62.0,F,1.0,Unknown,Single,Less than $40K,Blue,55.0,3.0,3.0,3.0,1892.0,1604.0,288.0,0.476,1581.0,34.0,0.417,0.848,Attrited Customer
787621158.0,33.0,M,2.0,Unknown,Married,$60K - $80K,Blue,25.0,6.0,3.0,3.0,6242.0,491.0,5751.0,1.054,2187.0,59.0,0.405,0.079,Existing Customer
717287883.0,57.0,M,3.0,Graduate,Married,$80K - $120K,Blue,46.0,6.0,2.0,3.0,5516.0,2517.0,2999.0,0.473,1532.0,,0.5,0.456,Existing Customer
797743233.0,45.0,M,3.0,Uneducated,Unknown,$60K - $80K,Blue,39.0,3.0,2.0,3.0,5996.0,865.0,5131.0,0.511,4542.0,77.0,0.481,0.144,Existing Customer
780025908.0,40.0,F,2.0,Post-Graduate,Married,Less than $40K,Silver,30.0,4.0,2.0,2.0,10836.0,1932.0,8904.0,0.563,1293.0,31.0,0.824,0.178,Existing Customer
772063308.0,45.0,M,2.0,Graduate,Single,$60K - $80K,Blue,34.0,5.0,1.0,1.0,13362.0,0.0,13362.0,0.682,4155.0,79.0,0.795,0.0,Existing Customer
709852908.0,44.0,F,3.0,Uneducated,Single,Less than $40K,Blue,36.0,5.0,3.0,3.0,4307.0,0.0,4307.0,0.745,1628.0,37.0,0.542,0.0,Existing Customer
741778458.0,54.0,F,2.0,Unknown,Single,Less than $40K,Blue,47.0,3.0,2.0,3.0,2341.0,1550.0,791.0,0.656,3406.0,57.0,1.478,0.662,Existing Customer
789435783.0,39.0,F,1.0,Graduate,Married,$40K - $60K,Blue,30.0,6.0,1.0,2.0,2909.0,1274.0,1635.0,0.593,1532.0,26.0,0.3,0.438,Existing Customer
719868183.0,42.0,F,3.0,High School,Married,$40K - $60K,Blue,30.0,5.0,3.0,2.0,1456.0,0.0,1456.0,0.694,2843.0,42.0,0.5,0.0,Attrited Customer
711487533.0,47.0,F,3.0,Unknown,Married,Less than $40K,Blue,38.0,3.0,3.0,2.0,1438.3,0.0,1438.3,0.198,1687.0,38.0,0.226,0.0,Attrited Customer
718201383.0,49.0,M,1.0,College,Married,$60K - $80K,Blue,43.0,6.0,3.0,4.0,22036.0,1560.0,20476.0,0.555,2139.0,48.0,0.714,0.071,Existing Customer
712506708.0,39.0,F,3.0,College,Single,Less than $40K,Blue,25.0,6.0,1.0,2.0,3920.0,2008.0,1912.0,0.944,3178.0,53.0,0.656,0.512,Existing Customer
715303608.0,46.0,,4.0,High School,Married,Less than $40K,Blue,36.0,5.0,2.0,1.0,,1332.0,1042.0,0.686,4253.0,81.0,0.884,0.561,Existing Customer
711862533.0,55.0,F,1.0,Uneducated,Married,Less than $40K,Blue,36.0,,3.0,2.0,2258.0,2000.0,258.0,0.611,,42.0,0.68,,Attrited Customer
,46.0,M,4.0,,Single,$40K - $60K,Blue,36.0,5.0,2.0,2.0,1438.3,794.0,644.3,0.807,3895.0,67.0,0.558,,Existing Customer
721074183.0,,M,1.0,Doctorate,Married,$60K - $80K,Blue,36.0,4.0,6.0,,24159.0,1196.0,22963.0,0.712,1111.0,24.0,1.0,,Existing Customer
,,F,2.0,Graduate,Married,Unknown,,26.0,5.0,2.0,2.0,8621.0,1251.0,7370.0,0.696,1989.0,37.0,0.48,0.145,Existing Customer
709140858.0,57.0,F,2.0,College,Single,Less than $40K,Blue,47.0,1.0,3.0,1.0,1727.0,996.0,731.0,0.767,5112.0,82.0,0.673,0.577,Existing Customer
813804783.0,41.0,F,1.0,High School,Single,$40K - $60K,Blue,36.0,4.0,3.0,3.0,2667.0,0.0,2667.0,0.494,4399.0,54.0,0.862,0.0,Attrited Customer
718142958.0,46.0,M,4.0,Graduate,Single,$60K - $80K,Blue,27.0,3.0,3.0,2.0,21839.0,960.0,20879.0,0.566,5623.0,94.0,0.516,0.044,Existing Customer
772103208.0,44.0,F,5.0,,Unknown,Unknown,Blue,33.0,4.0,3.0,2.0,13349.0,0.0,13349.0,0.882,3534.0,78.0,0.902,0.0,Existing Customer
708644208.0,,F,2.0,Graduate,,$40K - $60K,Blue,34.0,5.0,2.0,,5858.0,0.0,5858.0,0.853,3355.0,77.0,0.604,0.0,Existing Customer
708538608.0,50.0,F,4.0,College,Married,,Blue,36.0,6.0,4.0,3.0,3862.0,0.0,3862.0,0.578,4058.0,81.0,0.723,0.0,Existing Customer
719019483.0,46.0,F,2.0,College,Unknown,Less than $40K,Silver,36.0,2.0,3.0,1.0,13427.0,1507.0,11920.0,0.84,4266.0,63.0,0.75,0.112,Existing Customer
717233058.0,34.0,M,4.0,Unknown,Married,$40K - $60K,Blue,26.0,3.0,2.0,4.0,5540.0,1240.0,4300.0,0.843,1524.0,31.0,0.824,0.224,Existing Customer
820383558.0,45.0,M,4.0,High School,Married,$80K - $120K,Blue,40.0,6.0,2.0,3.0,6366.0,1344.0,5022.0,0.492,3258.0,58.0,0.758,0.211,Existing Customer
721221783.0,62.0,M,2.0,,Single,Less than $40K,Blue,48.0,6.0,3.0,2.0,5844.0,2013.0,3831.0,0.478,3546.0,65.0,0.548,0.344,Existing Customer
713247408.0,51.0,F,3.0,Uneducated,Unknown,Less than $40K,Blue,36.0,3.0,1.0,2.0,1750.0,813.0,937.0,0.76,4333.0,68.0,0.7,0.465,Existing Customer
