CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
708563433.0,Attrited Customer,65.0,F,,High School,,Unknown,Blue,56.0,3.0,6.0,3.0,5894.0,477.0,,1.015,1616.0,32.0,0.455,0.081,0.99501,0.00499338
772277508.0,Existing Customer,,,1.0,Unknown,Single,Less than $40K,Blue,54.0,4.0,2.0,2.0,2209.0,0.0,2209.0,1.299,3292.0,52.0,0.857,0.0,0.00011743,0.99988
712515558.0,Existing Customer,35.0,,1.0,College,Single,$60K - $80K,Blue,26.0,3.0,2.0,3.0,23447.0,1515.0,,0.622,2834.0,77.0,0.638,0.065,0.0001747,0.99983
719342808.0,Existing Customer,48.0,M,3.0,Graduate,Single,$80K - $120K,Blue,30.0,4.0,2.0,3.0,4180.0,688.0,3492.0,0.747,3750.0,76.0,0.727,0.165,0.00019864,0.9998
788957358.0,Existing Customer,53.0,F,1.0,Graduate,Single,$40K - $60K,Blue,39.0,3.0,3.0,2.0,4930.0,2227.0,2703.0,0.801,4224.0,77.0,0.791,0.452,0.00016883,0.99983
,Existing Customer,38.0,M,3.0,Uneducated,Married,$60K - $80K,Blue,18.0,6.0,,4.0,3417.0,1749.0,1668.0,0.57,2068.0,34.0,,0.512,0.00055052,0.99945
820060758.0,Existing Customer,50.0,F,1.0,College,Single,Less than $40K,Blue,45.0,4.0,2.0,4.0,4785.0,1965.0,2820.0,0.8,3651.0,59.0,0.553,0.411,0.00029801,0.9997
713271708.0,Existing Customer,46.0,M,3.0,Uneducated,Married,Less than $40K,Silver,33.0,5.0,2.0,2.0,12685.0,0.0,12685.0,0.674,4454.0,74.0,0.574,0.0,0.00010973,0.99989
720555483.0,Existing Customer,48.0,M,3.0,Graduate,Single,$80K - $120K,Blue,35.0,3.0,3.0,3.0,21374.0,0.0,21374.0,0.631,4100.0,79.0,0.681,0.0,0.0003139,
709405758.0,Existing Customer,36.0,M,2.0,Graduate,Married,$60K - $80K,Blue,28.0,4.0,3.0,2.0,1911.0,1217.0,694.0,0.363,1965.0,49.0,0.256,0.637,0.00017987,0.99982
769463433.0,Existing Customer,41.0,F,2.0,Post-Graduate,Single,Less than $40K,Blue,35.0,6.0,3.0,2.0,8666.0,0.0,8666.0,0.682,3593.0,71.0,0.578,0.0,0.00021165,0.99979
786087633.0,Existing Customer,60.0,M,0.0,Unknown,Married,$60K - $80K,Blue,54.0,4.0,1.0,0.0,2759.0,2501.0,258.0,0.505,1650.0,34.0,0.7,0.906,1.9163e-05,0.99998
738627708.0,Attrited Customer,49.0,F,2.0,Unknown,Single,Unknown,Blue,41.0,5.0,3.0,4.0,5984.0,0.0,5984.0,0.551,1838.0,42.0,0.556,0.0,0.99824,0.00175907
719527833.0,Existing Customer,45.0,F,4.0,High School,Unknown,Unknown,Blue,36.0,,,3.0,23000.0,1097.0,21903.0,,3886.0,70.0,0.667,0.048,0.00030842,0.99969
715921758.0,Existing Customer,36.0,M,2.0,College,Single,$60K - $80K,Blue,25.0,5.0,3.0,2.0,1438.3,0.0,1438.3,0.579,2882.0,68.0,0.619,0.0,0.00017488,0.99983
717280158.0,Existing Customer,49.0,M,3.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,3.0,5.0,2976.0,1817.0,,0.739,3332.0,,0.667,0.611,0.00092621,0.99907
714179658.0,Existing Customer,43.0,M,3.0,High School,Single,$120K +,Blue,36.0,3.0,1.0,3.0,34516.0,0.0,34516.0,0.852,1996.0,48.0,0.548,0.0,9.3448e-05,0.99991
806637558.0,Existing Customer,58.0,M,1.0,High School,Married,$60K - $80K,Blue,53.0,5.0,2.0,5.0,1438.3,0.0,1438.3,0.425,1539.0,40.0,0.6,0.0,0.00051556,0.99948
714828708.0,Existing Customer,46.0,M,0.0,High School,Divorced,$80K - $120K,Blue,36.0,3.0,1.0,4.0,16099.0,,16099.0,0.562,3656.0,88.0,0.76,0.0,0.00013184,0.99987
711989358.0,Existing Customer,50.0,M,2.0,Graduate,Single,$80K - $120K,Blue,36.0,4.0,2.0,1.0,19595.0,1187.0,18408.0,0.875,3811.0,62.0,0.824,0.061,6.864e-05,0.99993
720188508.0,Existing Customer,43.0,M,4.0,Graduate,Single,$60K - $80K,Blue,25.0,3.0,2.0,4.0,13193.0,1749.0,11444.0,0.671,4071.0,64.0,0.73,0.133,0.00034248,0.99966
719528958.0,Existing Customer,57.0,F,3.0,College,Single,$40K - $60K,Blue,36.0,3.0,1.0,3.0,8184.0,1508.0,6676.0,0.789,4134.0,71.0,0.821,0.184,9.3457e-05,0.99991
713110908.0,Existing Customer,30.0,M,1.0,Unknown,Married,Less than $40K,Blue,13.0,3.0,6.0,5.0,2607.0,1966.0,641.0,0.65,1719.0,45.0,0.607,0.754,0.0007271,0.99927
721179708.0,Existing Customer,48.0,F,2.0,Unknown,Married,Less than $40K,Blue,37.0,4.0,2.0,3.0,5758.0,0.0,5758.0,0.433,4422.0,76.0,0.407,0.0,0.00021042,0.99979
716363658.0,Existing Customer,51.0,M,2.0,Doctorate,Single,$120K +,Blue,36.0,4.0,2.0,5.0,25873.0,582.0,25291.0,0.769,3920.0,84.0,0.647,0.022,0.00081741,0.99918
711443808.0,Existing Customer,46.0,M,2.0,Unknown,Divorced,$60K - $80K,Blue,37.0,6.0,1.0,1.0,2695.0,1657.0,1038.0,0.813,4068.0,53.0,0.963,0.615,3.6508e-05,0.99996
778952058.0,Existing Customer,46.0,M,3.0,College,Married,$80K - $120K,Blue,32.0,4.0,2.0,5.0,20860.0,1496.0,19364.0,0.816,3435.0,56.0,0.697,0.072,0.00056998,0.99943
713642133.0,Existing Customer,45.0,M,4.0,,Married,$40K - $60K,Blue,30.0,6.0,3.0,3.0,1892.0,1049.0,843.0,,4558.0,60.0,1.609,0.554,0.00034872,0.99965
778908783.0,Existing Customer,52.0,M,3.0,College,Married,$80K - $120K,Blue,33.0,3.0,3.0,4.0,27751.0,1018.0,26733.0,0.426,1427.0,25.0,0.667,0.037,0.00052057,0.99948
778170633.0,Existing Customer,48.0,M,5.0,Graduate,Married,$80K - $120K,Blue,38.0,6.0,2.0,,34516.0,657.0,33859.0,0.723,,71.0,0.868,0.019,0.00011751,0.99988
714670533.0,Existing Customer,47.0,M,3.0,Unknown,Single,$80K - $120K,Blue,37.0,3.0,1.0,5.0,24580.0,2517.0,22063.0,0.509,3069.0,62.0,0.771,0.102,0.00031189,0.99969
771833433.0,Attrited Customer,,M,2.0,High School,Married,$80K - $120K,Blue,38.0,3.0,2.0,4.0,29893.0,0.0,29893.0,0.519,2063.0,48.0,0.846,0.0,0.99686,0.00313909
772758783.0,Existing Customer,43.0,M,1.0,Unknown,Married,$80K - $120K,Blue,33.0,5.0,1.0,5.0,21165.0,735.0,20430.0,0.624,3343.0,60.0,0.667,0.035,0.00028213,0.99972
788959758.0,Existing Customer,47.0,F,4.0,Uneducated,Single,$40K - $60K,Blue,33.0,3.0,2.0,1.0,9148.0,561.0,8587.0,0.774,3451.0,59.0,0.967,0.061,7.4017e-05,0.99993
716878533.0,Existing Customer,55.0,M,2.0,Unknown,Married,$80K - $120K,Blue,46.0,4.0,1.0,1.0,10979.0,1889.0,9090.0,0.475,1425.0,33.0,0.5,0.172,3.6508e-05,0.99996
713267133.0,Existing Customer,41.0,F,5.0,Post-Graduate,Married,Less than $40K,Blue,33.0,3.0,1.0,2.0,6519.0,851.0,5668.0,0.679,3088.0,65.0,0.711,0.131,6.6908e-05,0.99993
716263533.0,Existing Customer,44.0,M,5.0,High School,Married,$80K - $120K,Blue,,3.0,2.0,2.0,2509.0,1464.0,1045.0,,3166.0,72.0,,0.583,0.00011423,0.99989
719026383.0,Existing Customer,35.0,F,2.0,Uneducated,Married,Less than $40K,Blue,36.0,3.0,1.0,3.0,2664.0,0.0,2664.0,1.071,3135.0,59.0,0.903,0.0,9.5249e-05,0.9999
821755233.0,Existing Customer,40.0,F,2.0,Unknown,Married,Unknown,Blue,28.0,5.0,5.0,2.0,14999.0,1123.0,13876.0,0.539,3441.0,69.0,0.468,0.075,0.00022083,0.99978
709683633.0,Existing Customer,32.0,F,1.0,High School,Single,Less than $40K,Silver,13.0,4.0,1.0,2.0,10332.0,948.0,9384.0,0.843,2914.0,67.0,0.763,0.092,4.541e-05,0.99995
714318033.0,Existing Customer,50.0,M,4.0,Unknown,Married,$60K - $80K,,36.0,5.0,1.0,,10226.0,1638.0,8588.0,1.053,3321.0,57.0,1.036,0.16,0.00018218,0.99982
828291858.0,Attrited Customer,38.0,M,3.0,College,Single,$60K - $80K,Blue,34.0,6.0,3.0,4.0,12050.0,1821.0,10229.0,0.63,2381.0,40.0,,0.151,0.99808,0.0019163
779647608.0,Existing Customer,39.0,M,2.0,High School,Single,,Blue,22.0,5.0,2.0,2.0,26124.0,0.0,26124.0,0.735,4199.0,92.0,0.586,0.0,0.00011065,0.99989
787605558.0,Existing Customer,48.0,F,3.0,Graduate,Divorced,Less than $40K,Blue,31.0,6.0,2.0,2.0,9816.0,0.0,9816.0,0.673,3489.0,81.0,0.528,0.0,0.00011811,0.99988
771534408.0,Existing Customer,52.0,F,2.0,College,Single,Less than $40K,Blue,40.0,4.0,3.0,3.0,2783.0,2379.0,404.0,0.912,3897.0,74.0,1.0,0.855,0.00029411,0.99971
716219808.0,Existing Customer,49.0,M,3.0,Graduate,Unknown,$60K - $80K,Blue,,5.0,2.0,3.0,15942.0,0.0,15942.0,0.723,1742.0,41.0,0.323,0.0,0.00019864,0.9998
,Existing Customer,46.0,F,3.0,Graduate,Single,Less than $40K,Silver,39.0,4.0,3.0,2.0,12222.0,1260.0,10962.0,1.138,,78.0,0.733,0.103,0.00016865,0.99983
789125733.0,Existing Customer,38.0,F,4.0,Doctorate,Married,,Blue,26.0,4.0,2.0,4.0,4002.0,1402.0,,0.579,2114.0,53.0,0.514,0.35,0.00049554,0.9995
717271983.0,Existing Customer,60.0,M,0.0,College,Single,$80K - $120K,Silver,53.0,6.0,3.0,2.0,34516.0,1388.0,33128.0,0.791,3261.0,64.0,0.684,0.04,0.0001356,0.99986
709695333.0,Existing Customer,48.0,M,2.0,High School,Single,$80K - $120K,Blue,36.0,3.0,2.0,4.0,10227.0,1695.0,8532.0,0.875,3577.0,82.0,0.783,0.166,0.00031746,0.99968
712233183.0,Existing Customer,45.0,F,2.0,Graduate,Single,Less than $40K,Blue,34.0,3.0,3.0,1.0,4265.0,1622.0,2643.0,0.708,3244.0,62.0,0.879,0.38,0.00010848,0.99989
716645883.0,Existing Customer,47.0,M,2.0,Unknown,,$60K - $80K,Blue,36.0,3.0,2.0,2.0,13867.0,0.0,13867.0,0.659,4297.0,68.0,0.744,0.0,0.00012511,0.99987
711762408.0,Existing Customer,43.0,M,2.0,Doctorate,,$40K - $60K,Blue,34.0,4.0,1.0,2.0,2243.0,,2243.0,0.697,4023.0,63.0,,0.0,7.9702e-05,0.99992
818305008.0,Existing Customer,41.0,F,2.0,Graduate,Married,$40K - $60K,Blue,36.0,6.0,1.0,3.0,11239.0,1375.0,9864.0,0.94,3978.0,89.0,0.78,0.122,9.2637e-05,0.99991
788159433.0,Existing Customer,53.0,M,2.0,Unknown,Single,$60K - $80K,Blue,45.0,5.0,1.0,2.0,22558.0,818.0,21740.0,0.987,3855.0,70.0,0.591,0.036,6.054e-05,0.99994
709104333.0,Existing Customer,50.0,M,5.0,Post-Graduate,Married,$120K +,Silver,36.0,5.0,2.0,4.0,34516.0,891.0,33625.0,0.926,2687.0,64.0,0.778,0.026,0.00035844,0.99964
,Existing Customer,56.0,M,2.0,Graduate,Married,$80K - $120K,Blue,36.0,4.0,2.0,3.0,23510.0,1049.0,22461.0,0.438,1661.0,35.0,0.296,0.045,0.00019143,0.99981
714731208.0,Existing Customer,63.0,F,0.0,Uneducated,Unknown,$40K - $60K,Blue,55.0,6.0,2.0,2.0,1651.0,1433.0,218.0,0.985,4050.0,58.0,,0.868,0.00010043,0.9999
710006958.0,Existing Customer,53.0,F,1.0,High School,Single,Less than $40K,Blue,41.0,6.0,2.0,2.0,8693.0,796.0,7897.0,0.864,4755.0,69.0,0.533,0.092,0.00010386,0.9999
815062383.0,Existing Customer,,F,2.0,High School,Married,Less than $40K,Blue,30.0,,3.0,1.0,4549.0,1193.0,3356.0,0.445,1914.0,33.0,0.5,0.262,0.00010545,0.99989
778447908.0,Existing Customer,51.0,M,2.0,College,Married,,Blue,33.0,3.0,1.0,2.0,3558.0,0.0,3558.0,0.57,4136.0,65.0,0.912,0.0,5.3547e-05,0.99995
720725058.0,Attrited Customer,51.0,F,1.0,Graduate,Single,Less than $40K,Blue,37.0,1.0,3.0,4.0,7176.0,0.0,7176.0,0.45,1375.0,33.0,,0.0,,
803415183.0,,44.0,M,3.0,Unknown,Single,$80K - $120K,Silver,38.0,3.0,3.0,1.0,34516.0,657.0,33859.0,0.641,4614.0,76.0,0.689,0.019,0.0001118,0.99989
708582858.0,Existing Customer,38.0,M,3.0,Graduate,Single,$60K - $80K,,25.0,3.0,3.0,4.0,18293.0,,18293.0,0.571,2958.0,63.0,0.432,0.0,,0.99946
779833908.0,Existing Customer,40.0,F,2.0,Graduate,,Unknown,Blue,23.0,6.0,2.0,1.0,18332.0,1376.0,16956.0,0.6,,67.0,0.675,0.075,6.864e-05,0.99993
818687958.0,Existing Customer,48.0,M,2.0,Graduate,Divorced,$80K - $120K,Blue,43.0,5.0,3.0,2.0,6383.0,1436.0,4947.0,0.845,4462.0,88.0,0.66,0.225,0.00017987,0.99982
708714108.0,Existing Customer,42.0,F,3.0,,Single,Less than $40K,Silver,31.0,5.0,2.0,3.0,13441.0,2517.0,10924.0,0.734,1894.0,,0.633,0.187,0.00017449,0.99983
754872333.0,Existing Customer,50.0,M,2.0,Graduate,Married,$120K +,Blue,,3.0,1.0,3.0,,,20114.0,0.82,4740.0,88.0,0.796,0.0,9.2637e-05,0.99991
718637208.0,Existing Customer,54.0,F,2.0,Graduate,Single,Less than $40K,Blue,,3.0,2.0,1.0,2019.0,1387.0,632.0,0.56,1689.0,36.0,0.714,0.687,6.864e-05,0.99993
816772908.0,Existing Customer,38.0,M,3.0,High School,Single,$60K - $80K,Silver,33.0,6.0,1.0,2.0,34516.0,1793.0,32723.0,,4533.0,78.0,0.472,0.052,,0.99995
711935283.0,Attrited Customer,55.0,M,5.0,Post-Graduate,Single,$80K - $120K,Blue,47.0,3.0,1.0,4.0,,0.0,1438.3,,1427.0,36.0,0.333,0.0,0.99482,0.00518
,Attrited Customer,46.0,M,4.0,High School,Married,$60K - $80K,Blue,36.0,1.0,3.0,,8017.0,0.0,8017.0,0.559,1657.0,43.0,0.654,0.0,0.99458,0.00542
716497908.0,Existing Customer,49.0,F,1.0,Doctorate,Married,Unknown,Blue,36.0,3.0,1.0,2.0,8519.0,0.0,8519.0,,3698.0,65.0,0.625,,7.4811e-05,0.99993
809358708.0,Existing Customer,38.0,M,3.0,Unknown,Single,$80K - $120K,Blue,33.0,6.0,2.0,2.0,34516.0,2135.0,32381.0,0.488,3514.0,63.0,0.703,0.062,0.00012982,0.99987
716037708.0,Existing Customer,50.0,M,0.0,Uneducated,Divorced,$60K - $80K,Blue,39.0,6.0,3.0,3.0,9474.0,1021.0,8453.0,0.557,3240.0,54.0,0.588,0.108,0.00026692,0.99973
717804783.0,Existing Customer,40.0,F,3.0,Graduate,Single,Less than $40K,Blue,27.0,5.0,3.0,4.0,6587.0,824.0,5763.0,1.262,4160.0,70.0,0.842,0.125,0.00053543,0.99946
715338783.0,Existing Customer,32.0,M,1.0,High School,Single,$60K - $80K,Blue,36.0,4.0,2.0,2.0,,0.0,2999.0,0.812,3018.0,,,0.0,0.00010386,0.9999
779645658.0,Existing Customer,49.0,,3.0,Graduate,Single,$60K - $80K,Blue,32.0,,,4.0,7154.0,1472.0,5682.0,1.002,3607.0,59.0,0.735,0.206,0.00016399,0.99984
787565433.0,Existing Customer,53.0,M,2.0,Post-Graduate,Married,$80K - $120K,Blue,43.0,4.0,2.0,4.0,4039.0,1397.0,2642.0,0.396,1494.0,,0.286,0.346,0.00038424,0.99962
717287883.0,Existing Customer,57.0,M,3.0,Graduate,Married,$80K - $120K,Blue,46.0,6.0,2.0,3.0,5516.0,2517.0,2999.0,0.473,1532.0,,0.5,0.456,0.00019864,0.9998
715746633.0,Existing Customer,64.0,F,0.0,Graduate,Single,Less than $40K,,54.0,3.0,1.0,2.0,,689.0,4888.0,,4256.0,70.0,1.121,0.124,4.7263e-05,0.99995
720635883.0,Existing Customer,34.0,M,3.0,Unknown,Unknown,$80K - $120K,Blue,24.0,6.0,3.0,3.0,8628.0,1500.0,7128.0,0.688,2902.0,60.0,0.818,0.174,0.00034503,0.99965
710077008.0,Existing Customer,43.0,M,2.0,Uneducated,Single,$120K +,Blue,33.0,5.0,3.0,1.0,30137.0,1368.0,28769.0,0.721,,74.0,0.897,0.045,0.00011153,0.99989
804437658.0,Existing Customer,42.0,F,3.0,Doctorate,Married,Less than $40K,Blue,36.0,4.0,2.0,1.0,,2154.0,7624.0,0.5,3413.0,66.0,0.692,0.22,0.00010307,0.9999
780000258.0,Existing Customer,,,3.0,Uneducated,Single,$120K +,Blue,38.0,4.0,2.0,5.0,20912.0,0.0,20912.0,0.725,4172.0,84.0,0.787,0.0,,0.9994
825785508.0,Existing Customer,49.0,M,3.0,High School,Single,$120K +,Blue,45.0,3.0,2.0,2.0,14699.0,1049.0,13650.0,0.534,4890.0,64.0,0.561,0.071,0.00011482,0.99989
720252858.0,Existing Customer,57.0,M,3.0,College,Single,$60K - $80K,Blue,36.0,6.0,3.0,2.0,10350.0,0.0,10350.0,0.826,3396.0,63.0,0.8,0.0,0.00018146,0.99982
710017758.0,Existing Customer,44.0,M,4.0,Graduate,Single,$40K - $60K,Blue,36.0,5.0,2.0,3.0,11346.0,0.0,11346.0,0.665,3784.0,67.0,0.457,0.0,0.00020077,0.9998
711750183.0,Existing Customer,63.0,F,2.0,Graduate,Single,Less than $40K,Gold,55.0,4.0,1.0,3.0,15987.0,1345.0,14642.0,0.729,3640.0,56.0,0.867,0.084,,0.99989
718364283.0,Existing Customer,43.0,M,3.0,Graduate,Single,,Blue,30.0,3.0,2.0,4.0,19711.0,0.0,19711.0,1.037,3602.0,72.0,,0.0,0.00033886,0.99966
711638658.0,Existing Customer,,M,4.0,High School,Single,$40K - $60K,Blue,25.0,4.0,1.0,1.0,8650.0,1929.0,6721.0,0.777,2878.0,63.0,1.032,0.223,3.3863e-05,0.99997
711046383.0,Existing Customer,55.0,M,2.0,Graduate,Single,$80K - $120K,Silver,36.0,5.0,1.0,1.0,34516.0,1316.0,33200.0,0.818,3542.0,60.0,0.714,0.038,3.0011e-05,0.99997
720877083.0,Existing Customer,50.0,M,2.0,Graduate,Married,$80K - $120K,Blue,36.0,6.0,1.0,2.0,9748.0,,8394.0,0.893,3323.0,66.0,0.833,,5.5077e-05,0.99994
715662258.0,Existing Customer,49.0,F,3.0,Unknown,Unknown,Less than $40K,Blue,36.0,3.0,1.0,2.0,2454.0,2060.0,394.0,0.804,3777.0,75.0,0.596,0.839,6.282e-05,0.99994
715570533.0,Attrited Customer,48.0,M,3.0,Post-Graduate,Unknown,$120K +,Blue,35.0,2.0,2.0,6.0,34516.0,0.0,34516.0,0.464,1632.0,44.0,0.333,0.0,0.99918,0.00082469
758202858.0,Existing Customer,47.0,F,3.0,High School,Unknown,,Blue,,4.0,2.0,4.0,4255.0,1681.0,2574.0,0.65,3453.0,72.0,0.5,0.395,0.00032942,0.99967
712872183.0,Existing Customer,35.0,F,4.0,Uneducated,Single,Less than $40K,Blue,24.0,4.0,2.0,2.0,3271.0,1367.0,1904.0,0.704,2464.0,92.0,1.0,0.418,0.00012274,0.99988
710014683.0,Existing Customer,31.0,F,0.0,Graduate,Single,Less than $40K,Blue,20.0,3.0,3.0,2.0,3480.0,724.0,2756.0,0.722,2807.0,65.0,0.806,0.208,0.00015435,0.99985
716934333.0,,50.0,M,3.0,Uneducated,Single,$80K - $120K,Blue,40.0,3.0,1.0,4.0,13306.0,2458.0,10848.0,0.516,3556.0,68.0,0.581,0.185,0.00016861,0.99983
778523733.0,Existing Customer,38.0,M,3.0,Graduate,Single,$80K - $120K,Blue,31.0,6.0,1.0,2.0,13637.0,0.0,13637.0,0.566,3625.0,73.0,0.659,0.0,5.7151e-05,0.99994
716353083.0,,39.0,M,3.0,Graduate,Single,$60K - $80K,,29.0,4.0,2.0,3.0,6733.0,1028.0,5705.0,0.553,4444.0,72.0,0.565,0.153,0.00019864,0.9998
753642933.0,Existing Customer,52.0,F,3.0,High School,Single,Less than $40K,Blue,45.0,3.0,3.0,0.0,2728.0,1365.0,1363.0,0.648,4293.0,83.0,0.976,0.5,6.6935e-05,0.99993
708151008.0,Existing Customer,49.0,F,4.0,Graduate,Married,$40K - $60K,Blue,41.0,5.0,1.0,,6250.0,644.0,5606.0,1.06,2433.0,41.0,1.158,0.103,5.7762e-05,0.99994
789646158.0,Existing Customer,49.0,,4.0,Uneducated,Married,$40K - $60K,Blue,33.0,5.0,1.0,,3653.0,881.0,2772.0,0.846,3297.0,66.0,0.692,0.241,9.9893e-05,
712423233.0,Existing Customer,44.0,,3.0,High School,Divorced,$60K - $80K,Blue,36.0,4.0,3.0,1.0,22919.0,1368.0,21551.0,0.942,3752.0,71.0,0.919,0.06,0.00010943,0.99989
719806233.0,Existing Customer,36.0,M,1.0,Graduate,Single,$120K +,,20.0,3.0,2.0,2.0,34516.0,0.0,34516.0,0.531,2686.0,59.0,0.788,0.0,0.00010684,0.99989
786509358.0,Existing Customer,,M,3.0,Unknown,Married,$80K - $120K,Blue,38.0,3.0,,4.0,4198.0,1782.0,,1.526,2051.0,36.0,1.0,0.424,0.00018025,0.99982
711502908.0,Existing Customer,44.0,M,3.0,Graduate,Single,$60K - $80K,Blue,39.0,6.0,2.0,2.0,7532.0,0.0,7532.0,0.476,3550.0,68.0,0.619,0.0,0.00011811,0.99988
748617858.0,Existing Customer,35.0,M,5.0,Uneducated,Single,$60K - $80K,Blue,28.0,,2.0,3.0,4587.0,1704.0,2883.0,0.903,2968.0,65.0,0.806,0.371,0.00020321,0.9998
721532583.0,Attrited Customer,45.0,M,4.0,Graduate,Married,$80K - $120K,Blue,,5.0,3.0,4.0,12250.0,2165.0,10085.0,0.641,1995.0,39.0,0.696,,,0.00184351
789244308.0,Existing Customer,56.0,,4.0,College,Single,$80K - $120K,Blue,41.0,6.0,1.0,4.0,17753.0,1899.0,15854.0,0.851,3986.0,64.0,0.73,0.107,0.00016114,0.99984
709330383.0,Existing Customer,37.0,F,1.0,Graduate,Single,Less than $40K,Silver,19.0,4.0,3.0,3.0,12535.0,2049.0,10486.0,0.683,3283.0,74.0,0.609,0.163,0.00025657,0.99974
719136183.0,Existing Customer,48.0,F,3.0,Uneducated,Married,Less than $40K,Blue,38.0,6.0,1.0,3.0,3541.0,1444.0,2097.0,0.664,3410.0,69.0,0.683,0.408,9.8837e-05,0.9999
716939358.0,Existing Customer,43.0,F,,Graduate,Divorced,Unknown,Blue,33.0,6.0,3.0,4.0,14622.0,,14622.0,0.959,4632.0,67.0,0.457,0.0,,0.99946
778155558.0,Existing Customer,45.0,M,3.0,Unknown,Married,$80K - $120K,Blue,38.0,3.0,1.0,2.0,23973.0,0.0,23973.0,0.779,3560.0,71.0,0.511,0.0,6.282e-05,0.99994
713461533.0,Existing Customer,54.0,M,3.0,Graduate,Single,$80K - $120K,Blue,,,,1.0,29200.0,1310.0,27890.0,1.092,3042.0,73.0,1.028,0.045,7.1226e-05,0.99993
803776533.0,Existing Customer,46.0,M,2.0,Post-Graduate,Single,$60K - $80K,Blue,41.0,3.0,3.0,2.0,10077.0,0.0,10077.0,,2118.0,52.0,0.576,0.0,0.00021165,0.99979
714857508.0,Existing Customer,44.0,F,4.0,Doctorate,Married,Unknown,Blue,36.0,5.0,2.0,4.0,8667.0,1775.0,6892.0,0.729,3939.0,69.0,0.533,0.205,0.00049554,0.9995
720348933.0,Existing Customer,44.0,M,3.0,Graduate,Single,$60K - $80K,Blue,31.0,4.0,3.0,4.0,12871.0,758.0,12113.0,0.778,3060.0,60.0,1.069,0.059,0.00053543,0.99946
721158108.0,Existing Customer,38.0,M,2.0,Graduate,Single,$60K - $80K,Blue,30.0,3.0,2.0,4.0,2346.0,0.0,2346.0,0.394,3982.0,72.0,0.532,0.0,0.00032656,0.99967
789043008.0,Existing Customer,55.0,F,2.0,Post-Graduate,Divorced,Less than $40K,Blue,43.0,4.0,2.0,4.0,9919.0,0.0,9919.0,0.496,2058.0,70.0,0.842,0.0,0.00038424,0.99962
713362158.0,Existing Customer,50.0,M,3.0,Unknown,Single,$120K +,Blue,33.0,4.0,1.0,4.0,17087.0,0.0,17087.0,0.761,3519.0,70.0,0.591,0.0,0.00018025,0.99982
712623258.0,Attrited Customer,42.0,,3.0,Graduate,Married,Less than $40K,Blue,36.0,2.0,3.0,3.0,5505.0,2517.0,2988.0,0.729,2272.0,42.0,0.448,0.457,0.99683,0.00317458
708494583.0,Existing Customer,49.0,F,3.0,Uneducated,Divorced,Less than $40K,Blue,36.0,4.0,1.0,3.0,1902.0,0.0,1902.0,0.693,3731.0,53.0,0.893,0.0,9.8837e-05,
,Existing Customer,31.0,F,0.0,Graduate,Single,Less than $40K,Blue,22.0,3.0,1.0,1.0,4254.0,2464.0,1790.0,0.764,2366.0,62.0,0.722,0.579,2.8501e-05,0.99997
719398158.0,Existing Customer,51.0,M,2.0,Unknown,Unknown,$80K - $120K,Blue,39.0,6.0,1.0,3.0,9854.0,1886.0,7968.0,0.921,,76.0,0.949,0.191,0.00010183,
711885258.0,Existing Customer,47.0,F,4.0,High School,Married,Less than $40K,Blue,31.0,5.0,3.0,4.0,7711.0,988.0,6723.0,0.884,2078.0,42.0,0.68,0.128,0.00052608,0.99947
789161358.0,Existing Customer,30.0,F,0.0,Graduate,Married,Less than $40K,Blue,19.0,3.0,1.0,,3213.0,2517.0,696.0,1.275,2666.0,46.0,,0.783,0.00013562,0.99986
787581858.0,Existing Customer,46.0,M,2.0,Unknown,Unknown,$120K +,Blue,37.0,3.0,2.0,4.0,3132.0,1466.0,1666.0,0.689,3612.0,59.0,0.595,0.468,0.00035894,0.99964
779198133.0,Existing Customer,45.0,F,3.0,High School,Divorced,Less than $40K,Blue,33.0,3.0,3.0,2.0,9977.0,2088.0,7889.0,0.65,3530.0,61.0,0.743,0.209,0.00018145,0.99982
708314808.0,Existing Customer,53.0,F,2.0,College,,Unknown,Blue,41.0,5.0,,3.0,5659.0,1393.0,4266.0,0.436,1570.0,40.0,0.6,0.246,9.0064e-05,0.99991
720508233.0,Attrited Customer,62.0,M,0.0,Unknown,Single,$40K - $60K,Silver,42.0,3.0,4.0,4.0,17161.0,0.0,17161.0,0.552,1898.0,42.0,0.556,0.0,0.99812,0.00187699
717134058.0,Existing Customer,65.0,F,1.0,Unknown,Single,Unknown,Blue,36.0,5.0,1.0,2.0,5018.0,1131.0,3887.0,0.624,4028.0,81.0,0.8,0.225,5.6825e-05,0.99994
